,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
HFF_Batch3.161,2.836285,-0.641028,11.176250,12.039934,6.412180,-8.221493,15.335542,-5.215956,2.577368,1.064217,8.881472,8.559620,-1.413177,5.275954,1.798158,-9.693959,3.699270,18.252594,11.344363,-6.064534,-11.222175,6.447074,4.291477,-11.312103,-4.597069,-5.544872,0.812007,2.167221,-8.095026,1.402433,2.332406,6.533342
HFF_Batch3.162,1.694625,0.435308,11.729590,12.113064,5.484191,-7.893984,14.503784,-4.616449,3.617943,0.898546,8.425854,7.516389,-2.011199,5.126768,3.037217,-9.536417,3.802124,16.987804,10.653273,-5.253947,-10.546941,6.978121,3.712374,-10.757716,-4.727915,-4.932144,-0.326429,2.188562,-8.766070,2.023467,0.695594,6.140116
NPC_Batch1.001,3.529583,8.042676,-1.002128,-13.571819,-2.501033,-12.831379,0.573886,7.046588,8.294027,4.181339,8.725688,5.067007,-1.362982,-2.539788,-2.319585,1.562068,-4.259687,-8.582936,-1.864188,-4.049180,-11.263243,5.508739,9.444877,-10.753536,-3.852383,-9.805922,-7.487366,5.859476,-16.730782,-2.018095,-7.256699,-7.583086
NPC_Batch1.002,4.095182,7.142992,-2.691987,-13.878531,-5.200107,-10.482867,-1.900189,8.809257,5.344615,5.716257,8.956357,1.278438,1.443992,-1.266159,-1.709690,4.523754,-2.021882,-11.433808,-1.304976,-2.581914,-8.834241,5.734687,9.936564,-8.535464,-0.257385,-10.211148,-6.695035,2.397322,-13.857384,-2.816236,-6.103775,-6.966109
NPC_Batch1.003,2.275398,6.781730,-1.712459,-14.263932,-4.086021,-10.498216,-1.274624,9.033635,6.219328,4.667741,9.410831,3.231087,0.066986,-2.448395,-0.547816,3.603400,-2.635830,-11.182041,-1.492217,-2.624963,-9.244476,6.211471,10.618521,-9.634210,-1.560721,-9.018313,-6.509859,2.350106,-14.785805,-2.106791,-7.393073,-6.228174
NPC_Batch1.004,3.017619,5.078314,-2.088706,-11.136828,-1.584840,-9.012163,-0.556259,7.284221,5.894938,4.302199,6.804684,3.996145,-0.080191,-0.623633,-2.029243,1.971166,-3.388245,-7.470158,-1.444628,-2.268960,-6.858002,3.807897,7.259573,-7.518044,-2.228551,-6.970262,-6.209527,3.666707,-12.019441,-2.138335,-3.971718,-5.233255
NPC_Batch1.005,4.385309,7.301987,-3.556440,-16.112156,-4.692000,-10.149036,-1.922610,9.480549,6.677479,4.329817,10.104160,4.906518,0.537744,-0.224056,-2.892080,4.528652,-3.535246,-10.694691,-1.131142,-4.223316,-8.462961,5.942398,9.611794,-8.849204,-1.571732,-10.194808,-6.912892,1.866237,-14.354360,-1.968994,-5.076821,-7.627161
NPC_Batch1.006,3.385164,6.205701,-1.708987,-10.972127,-2.330995,-9.809113,-0.268457,6.723876,5.647558,3.866343,8.178513,4.028846,0.061064,-0.885694,-2.218820,2.411042,-3.220856,-7.218647,-1.151033,-3.230115,-8.048593,4.545377,8.248194,-8.270626,-2.475810,-8.410627,-5.482605,3.523581,-12.089299,-1.590304,-4.651543,-5.799264
NPC_Batch1.007,4.271116,7.057326,-3.253412,-14.081588,-3.315227,-8.928494,-1.116717,7.925919,6.161770,5.703603,9.305276,4.590349,0.033575,-2.005869,-2.216711,3.035141,-2.697031,-10.176286,-2.573637,-1.560159,-7.482779,4.647891,9.065266,-7.469945,-2.541262,-8.263769,-7.192108,2.713784,-13.630264,-1.284229,-4.987778,-7.116417
NPC_Batch1.008,3.915442,7.827086,-2.673228,-13.113415,-1.867528,-8.546985,-1.085797,6.480964,5.544159,4.904591,7.678970,4.591447,-0.040553,-2.408172,-1.986628,2.494834,-1.787447,-8.619751,-2.713741,-0.567945,-7.093990,4.927426,8.278525,-7.999363,-4.111967,-6.545047,-7.031847,3.033071,-11.754498,-0.565740,-4.946137,-5.933028
NPC_Batch1.009,3.883513,7.219965,-2.159054,-12.609915,-2.263142,-10.521832,-0.973620,6.325530,5.613101,4.652971,7.840141,4.010690,0.089339,-1.886401,-1.445751,2.891748,-3.734768,-9.052526,-2.066424,-2.189509,-8.917243,4.247520,8.585729,-8.080279,-3.149353,-8.623202,-7.219991,3.520613,-13.538055,-2.374376,-5.542923,-6.614714
NPC_Batch1.010,2.642052,7.426490,-1.934559,-11.373222,-2.771520,-9.148447,-0.520634,6.804041,5.453505,4.619873,8.797750,2.841235,-1.264846,-1.421931,-0.531596,2.101124,-2.747416,-9.197880,-2.033436,-1.316709,-7.490103,4.851294,9.313611,-7.254829,-2.416194,-6.433887,-6.663743,1.653219,-12.247699,-1.639056,-5.836408,-4.245476
NPC_Batch1.011,3.900585,7.538411,-3.693473,-15.161271,-5.149307,-10.395003,-1.185162,11.342437,8.644501,5.998857,13.310254,5.351121,0.466768,-1.744303,-2.293463,4.518913,-1.740172,-11.387052,-2.662125,-2.815700,-8.539959,7.797676,10.603609,-10.079967,-2.224724,-11.382233,-7.953040,1.731657,-16.306154,-1.268427,-6.098504,-9.749948
NPC_Batch1.012,4.003702,7.769069,-2.662080,-15.097700,-3.501813,-10.511074,-0.792347,8.048706,7.324537,5.047968,10.394191,5.220974,-0.159646,-0.544593,-2.715469,2.417572,-2.930063,-9.871773,-2.259037,-2.232140,-8.449593,5.802764,10.066911,-9.226947,-2.620805,-9.065176,-7.276108,2.622619,-14.515155,-2.262620,-5.108340,-6.629056
NPC_Batch1.013,4.024863,7.819675,-2.752111,-14.825610,-2.457298,-12.281641,-1.678859,7.410277,7.631556,5.044417,8.981520,5.507715,-0.236182,-1.849625,-2.205266,2.607946,-3.537399,-9.801720,-1.931562,-2.426675,-10.440410,5.357683,8.990096,-9.636239,-3.575500,-9.242657,-7.027659,4.209100,-15.453131,-1.648838,-6.601808,-7.545822
NPC_Batch1.014,3.271550,6.908499,-2.473855,-12.422779,-4.049050,-9.705524,-1.051566,6.674314,5.886494,5.436060,8.652534,3.025307,0.069512,-2.605825,-1.804847,2.597270,-1.521162,-8.507517,-2.174507,-1.280044,-8.748869,4.936089,7.872032,-7.403743,-2.051506,-8.258083,-6.276921,2.474441,-12.955493,-2.523283,-4.962364,-6.714006
NPC_Batch1.015,2.995801,7.099775,-2.112306,-11.426419,-3.064890,-10.102361,-0.261215,6.091027,5.841086,4.538550,7.222647,2.670639,-0.199434,-2.524896,-0.805066,1.777929,-2.965968,-9.042609,-2.055283,-1.777774,-8.451298,4.257378,8.233536,-8.324340,-2.571724,-7.504712,-6.337311,4.107839,-13.667231,-1.700421,-6.538583,-6.843837
NPC_Batch1.016,3.898504,7.626969,-2.681431,-13.366931,-3.397701,-9.224690,-1.499643,7.857985,6.441552,4.398983,9.089225,4.283124,-0.499878,-1.098128,-1.983227,2.132210,-2.599932,-9.262350,-1.956303,-1.770003,-7.343961,5.164075,9.390216,-7.796238,-1.944247,-8.069134,-6.825199,2.146003,-12.745461,-1.853929,-4.745380,-6.680587
NPC_Batch1.017,3.550710,7.978492,-2.898506,-14.161114,-4.970735,-10.935198,-0.790170,8.469380,6.331809,5.624667,9.992398,3.450771,-0.057684,-1.664951,-2.206476,2.820333,-2.191926,-11.130729,-1.164446,-3.306741,-8.787116,6.343509,10.474976,-9.126592,-1.098435,-10.551139,-6.982722,2.072991,-14.319576,-1.073710,-6.898607,-6.686728
NPC_Batch1.018,3.747689,7.033731,-2.290278,-15.101080,-3.654439,-11.081438,-1.382013,8.581501,6.589901,5.217614,8.949603,4.016446,0.167854,-0.976327,-1.946949,3.862504,-3.244874,-10.898001,-2.444592,-2.502298,-9.425896,4.786619,10.430673,-7.870203,-2.015059,-9.627850,-8.241295,2.627215,-14.178554,-2.264593,-5.816294,-6.678710
NPC_Batch1.019,3.538090,6.182175,-2.000779,-10.462705,-3.813799,-10.181390,0.159470,7.896749,5.533497,4.934499,8.911940,3.239810,-0.058062,-2.338802,-1.820449,2.504783,-3.377304,-8.314068,-1.573862,-2.973164,-8.436907,4.753675,8.229518,-8.159382,-1.796422,-7.990872,-6.425674,3.144665,-13.529725,-3.358206,-5.383704,-6.386002
NPC_Batch1.020,3.927395,7.144537,-2.478888,-10.898623,-2.531033,-10.560321,-1.420993,6.511463,6.030471,4.890625,7.399423,4.469752,-0.208376,-1.791579,-2.288815,2.349164,-2.903933,-8.091332,-0.272057,-2.939083,-8.098062,5.382159,8.357162,-7.878421,-1.933849,-9.170805,-5.801044,3.759645,-12.114047,-0.987265,-5.799148,-5.609694
NPC_Batch1.021,3.548234,6.746137,-2.288928,-15.758501,-4.546090,-9.971217,-1.000230,9.907093,7.102775,5.013836,10.872272,4.115864,0.485358,-1.238528,-2.123847,2.156748,-3.270954,-9.787668,-1.642465,-2.901454,-8.700366,5.526146,10.136244,-10.049749,-1.555296,-10.543530,-6.882318,1.940775,-15.691526,-1.332322,-5.812177,-8.172213
NPC_Batch1.022,4.469365,6.928030,-2.479987,-13.455906,-2.580275,-9.737430,-2.022382,8.319251,5.376018,4.207476,9.094419,4.700169,0.652665,-1.040936,-1.784146,3.238008,-2.868378,-8.804806,-1.219525,-3.553796,-9.144526,4.815021,9.327559,-9.047392,-3.273963,-10.686605,-5.872507,3.346012,-13.399487,0.015195,-6.250134,-7.516407
NPC_Batch1.023,3.719783,7.940877,-2.602094,-12.750916,-1.806359,-11.550587,0.257226,6.143829,7.062461,4.851531,7.925601,4.284367,-1.100549,-3.297835,-1.333326,2.172772,-4.253864,-9.204958,-2.824994,-1.439070,-10.416940,3.945750,8.767559,-9.147902,-5.082583,-7.025177,-8.012152,5.151317,-14.568013,-1.892333,-7.307771,-6.354696
NPC_Batch1.024,3.545036,8.618681,-2.231675,-13.782009,-3.260458,-11.531436,-0.415015,8.166004,7.217495,4.247692,9.818588,4.323869,-1.093004,-1.784943,-2.202819,2.205747,-3.779374,-10.515383,-3.356162,-3.231868,-9.511153,5.204443,9.658257,-10.466475,-3.713711,-8.359159,-8.424485,3.514526,-15.060320,-2.192370,-6.181509,-7.471367
NPC_Batch1.025,3.647436,8.403749,-3.074012,-14.216464,-3.819381,-11.675654,-1.657143,9.625817,8.046218,4.900070,9.955958,4.879576,-0.580769,0.028996,-2.780589,2.244622,-2.898729,-10.830920,-0.993660,-3.979070,-8.221404,7.715131,10.186935,-9.993228,-1.631807,-10.330385,-7.267726,3.442140,-15.446536,-1.593482,-5.590525,-7.243328
NPC_Batch1.026,3.036410,6.453426,-2.072859,-13.390501,-3.800992,-10.367144,-0.947468,8.871686,6.454040,4.827721,10.319383,3.535593,-0.501353,-0.436694,-2.743363,1.753829,-2.395687,-9.044204,-0.419505,-3.186105,-8.723160,6.458224,9.436554,-9.700724,-2.958169,-10.333389,-6.788424,1.553245,-15.064787,-1.633762,-5.708097,-7.184612
NPC_Batch1.027,4.223188,8.019270,-2.324381,-14.251884,-3.086849,-11.396562,-0.826573,7.458447,6.872744,4.572656,8.716872,4.616950,-0.458914,-1.698579,-1.651042,2.821465,-3.931286,-9.971870,-2.182409,-2.953224,-9.267445,4.931515,9.247477,-9.630316,-3.701394,-9.086357,-7.115625,4.169641,-15.175806,-2.015402,-6.308242,-7.524414
NPC_Batch1.028,3.662927,7.550524,-2.597277,-13.986443,-3.589815,-10.478078,-1.860626,8.516091,6.103559,4.057583,8.736459,4.269161,-0.051876,-1.832407,-1.720763,2.299880,-3.935491,-9.677573,-2.284170,-2.925696,-8.712426,4.822323,8.817861,-8.899365,-2.676147,-8.802185,-7.406577,2.862618,-13.649399,-1.911142,-5.545829,-7.314173
NPC_Batch1.029,4.178944,8.498310,-2.711152,-14.868672,-3.482802,-11.213264,-1.261669,7.603810,7.373394,5.554102,10.248989,4.716748,0.307484,0.438249,-2.647147,2.994076,-3.248228,-9.214931,-1.744868,-3.489601,-9.429830,6.112386,9.737277,-10.129953,-2.963199,-10.166022,-6.834761,3.042262,-14.242637,-2.319427,-5.840719,-7.551762
NPC_Batch1.030,3.895104,7.109119,-2.110398,-9.925542,-2.266815,-8.936399,0.010202,5.671440,5.349640,3.937929,6.518912,3.696698,-0.493480,-2.410620,-1.858732,1.741083,-2.871564,-7.394590,-1.198792,-1.835665,-8.023407,4.841596,7.092167,-6.855638,-3.104590,-6.690382,-6.179785,4.110415,-11.705343,-1.028700,-4.636730,-4.867105
NPC_Batch1.031,4.189361,7.889169,-1.665885,-12.528800,-3.752668,-10.656004,-0.467997,6.748120,6.679551,4.259597,8.234219,3.715778,-0.347586,-2.167004,-1.862179,1.834917,-3.001194,-8.241187,-2.610314,-2.204879,-8.894709,5.099233,8.681676,-7.748696,-2.715647,-7.980804,-6.825843,4.570258,-13.425484,-2.569825,-5.472375,-6.896135
NPC_Batch1.032,3.339303,6.501984,-1.574501,-11.489945,-3.660645,-8.638513,-0.537656,6.582098,5.847067,3.992996,8.169077,2.631018,-0.481699,-1.369770,-1.837217,2.118572,-2.279948,-8.720238,-2.488057,-1.917548,-6.941651,4.309814,8.251357,-6.947394,-1.371136,-7.051396,-6.095098,2.533557,-11.749097,-2.346621,-4.814149,-5.812014
NPC_Batch1.033,3.871069,8.444977,-1.721070,-13.543799,-3.103052,-10.641479,-1.072034,6.302042,7.101216,4.826350,7.719223,5.000692,-0.791974,-2.661520,-2.174068,1.876404,-3.197329,-8.905193,-2.122076,-1.713139,-9.454474,5.221357,9.145496,-8.063277,-3.156989,-8.566722,-7.498738,4.193192,-13.867855,-0.853312,-5.298026,-5.430931
NPC_Batch1.034,4.615360,7.934116,-2.394174,-12.999174,-2.834206,-10.120927,-0.915326,7.552521,6.431681,4.544483,9.598445,4.934649,-0.365269,-0.380563,-1.439412,2.370056,-2.191481,-8.414090,-1.340852,-2.119857,-8.875491,5.690483,9.321102,-8.531298,-2.115313,-9.465245,-6.980210,2.872814,-13.843953,-1.590836,-4.744081,-6.908881
NPC_Batch1.035,3.608889,8.709348,-2.908284,-14.995760,-4.428541,-11.694880,-0.956251,7.957295,7.821758,4.734338,9.741943,5.215307,-0.530372,-0.675778,-1.999960,2.279488,-2.136503,-9.463628,-1.844281,-3.650558,-9.145874,6.024357,8.719939,-9.893529,-2.512782,-9.344167,-6.533261,2.694031,-14.598006,-1.843236,-5.068655,-8.240574
NPC_Batch1.036,4.186972,8.722296,-3.565621,-15.344028,-4.412336,-10.401340,-0.398510,8.280485,7.162735,5.500121,10.495077,3.857167,-0.056813,-2.297831,-1.537453,1.287924,-2.991450,-9.911590,-1.779071,-1.764496,-9.240276,6.507343,10.380457,-9.696066,-2.662147,-9.972249,-6.678737,3.147066,-15.142333,-1.590219,-6.717560,-8.058325
NPC_Batch1.037,3.535655,6.998723,-2.850688,-15.472890,-3.745068,-10.355740,-1.022480,8.538186,7.448506,4.735688,9.589203,4.960648,-0.378616,-1.673363,-1.986291,3.036418,-2.741776,-10.389228,-2.255251,-2.467763,-8.354293,5.277039,10.051591,-8.550756,-2.477514,-8.767989,-6.588726,2.870601,-14.317575,-1.665781,-5.347666,-6.893992
NPC_Batch1.038,4.496107,8.459609,-2.658729,-16.192707,-3.260708,-12.027180,-1.389199,7.408056,7.880128,4.740973,9.574870,5.812006,-0.869678,-0.813893,-2.181489,3.247579,-3.534304,-9.323123,-0.981797,-3.157238,-9.585732,6.108662,9.946208,-10.034725,-4.451179,-10.038476,-6.916971,4.462993,-15.384501,-2.292939,-5.581751,-7.026537
NPC_Batch1.039,4.176215,7.894401,-2.175914,-14.119835,-4.052305,-12.131594,-0.393421,8.019410,6.581295,5.837302,8.961857,4.087666,0.258522,-1.510458,-2.051359,3.020873,-3.781026,-9.349559,-2.434898,-3.110820,-9.224926,5.120597,9.753574,-8.944539,-2.048849,-9.840077,-6.886858,4.240801,-14.967540,-3.541091,-5.484083,-7.419519
NPC_Batch1.040,3.202600,7.608732,-2.111271,-13.608081,-2.360387,-10.086637,-0.522100,7.698664,6.238066,5.200394,8.810460,4.411795,-0.120683,-2.180072,-1.789328,2.197954,-2.682283,-9.178148,-1.970373,-1.548210,-9.756168,5.111293,9.084974,-8.968369,-3.351075,-9.136559,-7.526605,3.801266,-14.293187,-0.861460,-6.396213,-6.284689
NPC_Batch1.041,4.284180,6.105504,-0.848563,-13.836337,-1.093161,-10.911857,-1.045955,6.135639,7.251947,2.709922,7.366544,5.567482,-0.753486,-1.616124,-1.808053,1.297438,-5.201752,-7.816756,-0.425945,-3.368486,-9.443216,4.279674,9.345409,-8.751590,-3.556046,-9.133245,-6.070673,4.826182,-13.582686,-0.518998,-6.302776,-4.751106
NPC_Batch1.042,3.936811,6.073197,-2.670171,-11.936922,-2.754256,-9.711003,-0.618348,7.189285,5.442241,4.522043,9.398503,3.799187,0.378745,-0.131205,-2.926808,1.968668,-2.696449,-7.220642,-1.357564,-2.444420,-9.023728,4.308540,7.924312,-8.320387,-2.527884,-8.378338,-6.318011,2.260199,-12.950757,-2.080175,-4.548720,-6.845984
NPC_Batch1.043,2.766497,6.853190,-1.090694,-12.077845,-3.608648,-10.850533,-0.427806,7.127656,6.409661,4.600678,9.422233,2.892836,-0.001617,-0.709298,-0.825807,3.080672,-2.722756,-9.705526,-1.684144,-3.294272,-9.052135,5.497365,10.273561,-9.889210,-2.062578,-9.746384,-6.532237,3.020961,-14.167494,-1.918351,-6.143091,-6.768484
NPC_Batch1.044,4.363197,7.073728,-2.727413,-12.520253,-2.796654,-8.965106,-0.227907,7.290626,5.447698,3.662888,7.934792,3.398185,0.127483,-2.272705,-2.058507,2.250839,-3.109017,-8.525145,-2.685299,-1.203307,-8.038853,3.893895,7.417738,-8.062059,-3.459102,-6.641368,-6.892166,3.062400,-12.628469,-1.413893,-4.840706,-6.852926
NPC_Batch1.045,3.699361,6.302243,-1.589105,-12.383426,-2.614209,-9.862173,-0.993851,4.967814,6.194736,4.590269,7.303619,4.861133,-0.651428,-2.920662,-2.778820,2.397770,-2.725533,-8.394197,-1.441093,-2.422732,-9.510798,3.753864,8.163445,-7.978468,-3.369704,-8.458961,-7.000057,3.238286,-13.636987,-1.013458,-5.127054,-5.646677
NPC_Batch1.046,3.636893,6.041173,-1.840625,-13.115279,-2.896412,-8.411308,-2.094626,6.554586,5.866697,3.755122,7.499907,4.220438,0.021393,-1.922591,-2.241575,3.229460,-2.120158,-9.338491,-2.369490,-1.670720,-7.242373,3.630829,9.059843,-7.047021,-2.678286,-7.839219,-5.478818,3.920040,-12.281571,-1.160617,-5.354867,-5.690990
NPC_Batch1.047,3.517899,6.896688,-1.511271,-12.462561,-2.444452,-10.196796,-0.650706,6.130328,6.685186,2.838095,7.100661,3.744137,-0.082649,-3.404606,-2.177637,0.620308,-4.265266,-7.561407,-2.192544,-1.575465,-9.144600,2.996787,8.259961,-8.474747,-3.576369,-7.709821,-7.413402,4.083061,-12.677942,-1.720261,-5.673098,-6.296433
NPC_Batch1.048,4.009886,6.690859,-3.631210,-13.337240,-3.690904,-9.787313,-1.476188,8.195721,5.849408,5.113236,8.936959,4.574042,0.752169,-0.396469,-1.323601,2.870808,-2.244676,-9.851477,-1.371155,-2.091429,-7.132236,5.554731,8.667505,-7.432730,-1.188190,-9.157359,-6.107728,3.067652,-13.121452,-1.767647,-4.975447,-7.015902
NPC_Batch1.049,3.706349,7.836108,-2.350681,-13.412602,-3.034141,-11.249002,-1.428205,7.154839,6.373378,4.775408,8.224854,3.846929,-1.576748,-2.911345,-1.755547,1.915420,-3.992655,-9.596207,-2.283069,-2.055411,-9.285199,4.416331,9.786997,-8.547030,-3.342628,-8.883631,-7.924097,3.649018,-14.025042,-1.864478,-6.796185,-6.240981
NPC_Batch1.050,3.393762,7.442766,-1.185879,-13.164272,-2.825602,-10.549999,-1.042465,7.754467,6.282569,4.790455,8.507795,3.363482,-0.310175,-2.672611,-1.684940,3.553502,-2.907524,-9.606553,-2.401510,-1.608046,-9.831273,5.351503,9.329268,-8.950436,-2.936248,-8.737451,-7.081590,3.563258,-14.224675,-1.598568,-6.768231,-5.950887
NPC_Batch1.051,2.805136,7.192341,-2.452249,-14.157870,-4.864282,-9.841051,-1.181991,9.165683,7.146119,5.425182,10.519429,3.323384,0.222965,-0.023417,-2.903615,3.199169,-1.374550,-10.540693,-1.568520,-2.738744,-8.427565,5.896587,9.849973,-9.245479,0.121992,-9.526270,-6.279496,1.708947,-14.077250,-1.716413,-5.271764,-6.901268
NPC_Batch1.052,2.787194,7.727637,-1.624004,-13.119883,-4.271252,-11.179402,0.311183,7.164273,6.625662,4.225261,9.598525,3.915959,-0.541161,-3.200834,-1.602493,1.940412,-3.196417,-8.634127,-2.239423,-3.054151,-10.261230,5.045557,9.077541,-10.025989,-2.289463,-8.213231,-6.021955,3.567080,-15.245132,-2.161504,-6.355467,-6.853983
NPC_Batch1.053,4.899943,7.008062,-1.973511,-13.798121,-2.475238,-9.975313,-0.723042,7.626482,6.460250,6.220182,8.661838,4.519048,0.152421,-2.319089,-2.499977,3.689314,-3.613914,-9.694849,-2.603654,-1.419410,-8.768290,5.318986,9.781521,-7.695528,-2.640124,-9.041998,-8.048498,3.978693,-14.333201,-1.439862,-4.911271,-6.183652
NPC_Batch1.054,3.421314,6.817201,-1.556430,-12.720491,-3.851649,-9.388914,-0.732796,6.030484,5.841004,3.556674,7.099300,3.703712,-0.690680,-3.603818,-1.168687,1.317537,-2.923508,-8.866955,-2.285048,-1.806334,-8.030082,4.751369,9.228015,-7.115123,-2.409473,-7.424151,-6.577294,3.168013,-12.536892,-1.137237,-6.414047,-5.735887
NPC_Batch1.055,3.885730,8.757396,-2.318297,-13.072449,-4.431741,-10.839138,0.166137,7.606971,6.531184,5.164792,8.988075,3.234792,-0.059299,-2.572798,-0.827406,2.831840,-2.403762,-10.770958,-2.620105,-1.970077,-9.433494,5.549113,10.158108,-8.620271,-1.636836,-8.778536,-7.519412,4.196369,-14.558738,-1.653334,-6.420500,-6.981870
NPC_Batch1.056,3.960732,8.830997,-2.462108,-13.568620,-4.216630,-12.871655,-0.038675,8.352517,6.523036,5.799312,10.299369,4.107891,-0.268900,-1.147322,-1.573507,2.164449,-3.213639,-9.710324,-2.742930,-2.932734,-9.225239,7.220341,9.852639,-10.143212,-2.384830,-9.774779,-6.714221,3.956960,-15.168995,-2.457829,-5.912735,-7.951051
NPC_Batch1.057,3.959576,8.319451,-2.766288,-13.674354,-3.967782,-10.211161,-1.119127,8.009689,6.622949,4.509510,9.784398,3.976449,-0.306114,-0.978135,-2.241792,1.903624,-2.478500,-9.600759,-2.384043,-2.065875,-8.113382,6.009123,8.990952,-9.359897,-1.822872,-8.383103,-6.136133,3.316967,-13.560517,-1.733814,-5.006098,-6.578735
NPC_Batch1.058,2.719693,6.079471,-2.382815,-10.303699,-1.491882,-8.780516,-0.625981,5.466271,4.677364,4.883498,6.627961,4.338879,-0.198892,-1.924014,-1.175631,1.638380,-2.682709,-7.327592,-1.277008,-1.188680,-7.547525,3.763302,7.175200,-7.174957,-2.639050,-7.478089,-6.201617,3.163584,-11.986684,-0.615614,-5.116125,-5.667665
NPC_Batch1.059,3.146537,7.933880,-3.161437,-13.196908,-4.380166,-10.332002,-0.878447,8.158898,6.673033,5.065945,9.169272,4.167105,-0.341502,-0.146487,-2.155310,2.551747,-2.545505,-9.764957,-1.843602,-2.887132,-7.176801,5.758657,8.619542,-8.425879,-0.582871,-8.108658,-5.283745,3.169352,-13.830734,-1.552312,-4.951810,-5.980496
NPC_Batch1.060,5.092389,8.804957,-0.805729,-12.971166,-5.397512,-10.861430,-0.712062,9.202345,6.603024,4.120021,10.722291,2.592451,0.062980,-2.932588,-2.244459,4.089529,-2.261133,-9.943466,-2.474953,-3.506923,-9.786407,6.596594,11.209125,-9.132584,-2.841817,-10.305637,-7.406009,2.957472,-14.631291,-0.726773,-5.597284,-8.061152
NPC_Batch1.061,3.160467,6.437518,-1.723574,-12.170797,-3.289367,-9.423373,-0.881083,6.708943,5.697570,4.570232,8.076394,3.369970,-0.370695,-2.224403,-1.681084,2.522781,-2.109943,-8.347414,-0.701438,-2.466426,-8.119118,5.433458,8.388272,-8.267926,-1.925491,-9.714117,-5.738419,3.123749,-13.615461,-1.157102,-5.191452,-6.842770
NPC_Batch1.062,4.481029,11.270452,-6.105155,-18.993601,-5.097616,-12.533634,-2.883209,10.882395,8.317877,5.788471,13.349750,1.735437,0.311738,0.970378,-3.228109,3.913286,-3.367763,-14.281466,-4.371891,-1.809870,-9.889855,7.356812,13.743425,-11.162741,-2.003770,-10.460499,-7.437806,1.597147,-14.807558,-4.828366,-9.114928,-7.523040
NPC_Batch1.063,3.537741,7.980872,-2.462727,-12.613783,-4.832335,-8.950025,-1.728320,7.065536,6.785687,5.059418,9.146751,2.844790,-0.798537,-2.116874,-2.176700,3.105211,-1.135075,-9.807539,-2.808714,-1.285136,-7.892184,5.838011,9.333805,-6.957053,-2.225449,-7.164990,-6.422437,1.815839,-11.803076,-1.925857,-5.302261,-5.963006
NPC_Batch1.064,2.914425,7.199172,-3.118110,-12.965847,-2.916549,-11.499736,-0.643488,9.297138,6.583674,4.956738,8.743569,4.791446,0.487020,-0.939791,-1.580787,1.881724,-3.082594,-8.846982,-1.443771,-2.394066,-7.880982,5.517880,9.045973,-8.325944,-1.557554,-9.564365,-6.812642,3.043435,-14.051788,-2.549970,-5.153052,-6.884181
NPC_Batch1.065,3.726883,7.223050,-1.698407,-13.289852,-2.847131,-9.340836,-0.275071,6.830299,5.622684,4.647639,8.612520,3.743762,-0.020368,-1.817399,-1.320178,1.974049,-2.508178,-8.463013,-1.724838,-1.774289,-8.555469,5.029264,8.938371,-8.354598,-2.822445,-8.553573,-6.600208,2.768420,-13.036808,-1.477684,-5.227229,-6.340833
NPC_Batch1.066,4.498074,7.743500,-3.122828,-14.340281,-2.385413,-11.397718,-0.704560,7.949980,6.895876,5.126883,8.605495,5.150772,-0.004880,-2.027979,-1.910210,2.080593,-4.071702,-9.141946,-2.705352,-1.958065,-9.734931,4.364895,8.652763,-9.251661,-3.383075,-8.137781,-7.138483,4.691594,-14.895900,-2.634008,-6.077149,-6.968451
NPC_Batch1.067,3.669686,7.346244,-0.846799,-10.265224,-2.243063,-9.976475,0.640063,5.191503,5.563931,3.489202,7.096659,3.137740,-1.273680,-2.082278,-1.651742,1.244515,-3.336121,-7.157028,-1.634836,-2.492148,-8.320385,4.332306,7.635535,-7.497890,-3.819193,-6.345324,-6.951140,3.296146,-11.645238,-1.180968,-4.962789,-4.747547
NPC_Batch1.068,3.177478,7.487871,-3.334508,-15.318244,-4.495305,-10.400078,-1.156886,9.668187,6.536850,5.364648,10.445914,4.183957,0.249054,-2.001645,-1.728017,2.434898,-2.230498,-10.349896,-2.192558,-2.345120,-8.716111,5.672088,9.979379,-8.934285,-1.882940,-9.394461,-6.688356,1.753256,-14.890525,-1.495771,-6.282468,-7.677824
NPC_Batch1.069,3.305057,7.488317,-1.400602,-12.141095,-1.800113,-10.466963,-0.189038,4.752325,6.419852,3.242170,6.530472,4.934231,-0.853502,-3.788369,-1.696839,1.309416,-2.888377,-7.495906,-2.234555,-1.651122,-9.383589,4.082079,7.963195,-7.666637,-4.239913,-7.324135,-6.527186,4.609461,-12.925034,-0.789857,-5.960081,-5.154219
NPC_Batch1.070,4.722843,7.042645,-1.334891,-13.925691,-1.728566,-10.231347,-0.242531,5.204090,7.082752,3.760337,7.867867,5.828662,-0.826149,-2.530336,-2.796297,1.364152,-3.200634,-7.667751,-1.995237,-1.718070,-10.343204,4.185390,8.743582,-8.343298,-4.801641,-7.834429,-6.741972,4.370803,-14.259346,-1.220945,-6.127224,-6.049360
